	23953	CJ ESCADA MARINHEIRO(F) 829,6X909,4X8535,6 C/BENGALA EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X907,9X9244,8 C/BENGALA EXP
	23954	CJ ESCADA MARINHEIRO(F) 829,6X909,4X3907,8 C/BENGALA EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X907,9X9712,7 C/BENGALA EXP
	24120	CJ ESCADA MARINHEIRO(F) 1062,1X979,1X8722,8 C/BENGALA EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X907,9X10184,4 C/BENGALA EXP
	24980	CJ ESCADA MARINHEIRO(F) 1062,1X979,1X8907,5 C/BENGALA EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X907,9X10650,2 C/BENGALA EXP
	25243	CJ ESCADA MARINHEIRO(F) 829,6X907,9X6910,3 C/BENGALA EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X909,4X8535,6 C/BENGALA EXP
	25347	CJ ESCADA MARINHEIRO(F) 829,6X908,3X6912,7 C/BENGALA EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X909,4X3907,8 C/BENGALA EXP
	25589	CJ ESCADA MARINHEIRO(F) 829,6X873,4X6634,3 EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 1062,1X979,1X8722,8 C/BENGALA EXP
	26767	CJ ESCADA MARINHEIRO(F) 829,6X907,9X3989 C/BENGALA EXP	UN	2	2	NORMAL			CJ ESCADA MARINHEIRO(F) 1062,1X979,1X8907,5 C/BENGALA EXP
	26768	CJ ESCADA MARINHEIRO(F) 829,6X873,4X6263,2 EXP	UN	2	2	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X907,9X6910,3 C/BENGALA EXP
	27504	CJ ESCADA MARINHEIRO(F) 829,6X873,4X5474,6 EXP	UN	2	2	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X908,3X6912,7 C/BENGALA EXP
	27506	CJ ESCADA MARINHEIRO(F) 829,6X906,4X4006,1 EXP	UN	2	2	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X873,4X6634,3 EXP
	27507	CJ ESCADA MARINHEIRO(F) 829,6X873,1X3118,2 EXP	UN	2	2	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X907,9X3989 C/BENGALA EXP
	27877	CJ ESCADA MARINHEIRO(F) 829,6X891,8X10558,5 EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X873,4X6263,2 EXP
	28082	CJ ESCADA MARINHEIRO(F) 829,6X905,9X6770,5 EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X873,4X5474,6 EXP
	29391	CJ ESCADA MARINHEIRO(F) 829,6X906,4X10975,2 C/BENGALA EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X906,4X4006,1 EXP
	29993	CJ ESCADA MARINHEIRO(F) 829,6X908X10672 C/BENGALA EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X873,1X3118,2 EXP
	30054	CJ ESCADA MARINHEIRO(F) 829,6X906X4224,9 C/BENGALA EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X891,8X10558,5 EXP
	30216	CJ ESCADA MARINHEIRO(F) 829,6X908X9352,8 C/BENGALA EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X905,9X6770,5 EXP
	30339	CJ ESCADA MARINHEIRO(F) 829,6X909,8X8222,5 C/BENGALA EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X906,4X10975,2 C/BENGALA EXP
	31319	CJ ESCADA MARINHEIRO(F) 829,6X906X4711,9 C/BENGALA EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X908X10672 C/BENGALA EXP
	31696	CJ ESCADA MARINHEIRO(F) 829,6X906,3X6179,5 EXP	UN	2	2	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X906X4224,9 C/BENGALA EXP
	31727	CJ ESCADA MARINHEIRO(F) 829,6X906,3X8922,6 EXP	UN	2	2	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X908X9352,8 C/BENGALA EXP
	31780	CJ ESCADA MARINHEIRO(F) 829,6X906,3X9349,5 EXP	UN	2	2	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X909,8X8222,5 C/BENGALA EXP
	32442	CJ ESCADA MARINHEIRO(F) 829,6X906X4470,5 C/BENGALA EXP	UN	2	2	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X906X4711,9 C/BENGALA EXP
	32529	CJ ESCADA MARINHEIRO(F) 829,6X906,3X5607 EXP	UN	2	2	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X906,3X6179,5 EXP
	32678	CJ ESCADA MARINHEIRO(F) 829,6X905,2X3347,5 C/BENGALA EXP	UN	2	2	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X906,3X8922,6 EXP
	32702	CJ ESCADA MARINHEIRO(F) 829,6X906,3X7151,5 EXP	UN	2	2	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X906,3X9349,5 EXP
	32752	CJ ESCADA MARINHEIRO(F) 829,6X908X7762,4 C/BENGALA EXP	UN	2	1	NORMAL			ACESSORIOS E INTERLIGACOES(F) PED.0090 BALANCA 003
	33586	CJ ESCADA MARINHEIRO(F) 829,6X906,1X5846,5 EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X906X4470,5 C/BENGALA EXP
	33958	CJ ESCADA MARINHEIRO(F) 829,6X906X7236,2 EXP	UN	2	2	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X906,3X5607 EXP
	34049	CJ ESCADA MARINHEIRO(F) 829,6X906X9516,5 C/BENGALA EXP	UN	2	2	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X905,2X3347,5 C/BENGALA EXP
	34121	CJ ESCADA MARINHEIRO(F) 829,6X908,3X4438,5 C/BENGALA EXP	UN	2	2	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X906,3X7151,5 EXP
	34575	CJ ESCADA MARINHEIRO(F) 829,6X931X7023,2 C/BENGALA EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X908X7762,4 C/BENGALA EXP
	34770	CJ ESCADA MARINHEIRO(F) 829,6X905,9X5866,5 EXP	UN	2	2	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X906,1X5846,5 EXP
	34813	CJ ESCADA MARINHEIRO(F) 829,6X948,2X9024,7 C/ BENGALA ESP EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X906X7236,2 EXP
	34826	CJ ESCADA MARINHEIRO(F) 829,6X906,1X3609,5 C/BENGALA EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X906X9516,5 C/BENGALA EXP
	34882	CJ ESCADA MARINHEIRO(F) 829,6X906,3X7184,3 EXP	UN	2	2	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X908,3X4438,5 C/BENGALA EXP
	36222	CJ ESCADA MARINHEIRO(F) 829,6X907,9X6147,9 C/BENGALA EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X931X7023,2 C/BENGALA EXP
	36363	CJ ESCADA MARINHEIRO(F) 829,6X907,9X5047,8 C/BENGALA EXP	UN	2	2	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X905,9X5866,5 EXP
	36532	CJ ESCADA MARINHEIRO(F) 831,6X906,1X5846,5 EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X948,2X9024,7 C/ BENGALA ESP EXP
	36745	CJ ESCADA MARINHEIRO(F) 829,6X907,9X7060 C/BENGALA EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X906,1X3609,5 C/BENGALA EXP
	36952	CJ ESCADA MARINHEIRO(F) 829,6X906X4229,7 C/BENGALA EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X906,3X7184,3 EXP
	37156	CJ ESCADA MARINHEIRO(F) 829,6X906X5359,4 C/BENGALA EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X907,9X6147,9 C/BENGALA EXP
	38055	CJ ESCADA MARINHEIRO(F) 829,6X906X7789,2 EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X907,9X5047,8 C/BENGALA EXP
	38894	CJ ESCADA MARINHEIRO(F) 829,6X873,1X7242,9 C/BENGALA EXP	UN	2	3	NORMAL			CJ ESCADA MARINHEIRO(F) 831,6X906,1X5846,5 EXP
	38910	CJ ESCADA MARINHEIRO(F) 829,6X873,1X8350,2 C/BENGALA EXP	UN	2	3	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X907,9X7060 C/BENGALA EXP
	39349	CJ ESCADA MARINHEIRO(F) 829,6X908X9845,9 C/BENGALA EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X906X4229,7 C/BENGALA EXP
	39430	CJ ESCADA MARINHEIRO(F) 829,6X908X8434,4 C/BENGALA EXP	UN	2	0	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X906X5359,4 C/BENGALA EXP
	39431	CJ ESCADA MARINHEIRO(F) 829,6X908X8900,1 C/BENGALA EXP	UN	2	0	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X906X7789,2 EXP
	39432	CJ ESCADA MARINHEIRO(F) 829,6X908X9363,2 C/BENGALA EXP	UN	2	0	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X873,1X7242,9 C/BENGALA EXP
	39433	CJ ESCADA MARINHEIRO(F) 829,6X908X9829,7 C/BENGALA EXP	UN	2	0	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X873,1X8350,2 C/BENGALA EXP
	39434	CJ ESCADA MARINHEIRO(F) 829,6X908,4X10294,8 C/BENGALA EXP	UN	2	0	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X908X9845,9 C/BENGALA EXP
	39435	CJ ESCADA MARINHEIRO(F) 829,6X908X10762,6 C/BENGALA EXP	UN	2	0	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X908X8434,4 C/BENGALA EXP
	39436	CJ ESCADA MARINHEIRO(F) 829,6X908X11234,4 C/BENGALA EXP	UN	2	0	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X908X8900,1 C/BENGALA EXP
	39437	CJ ESCADA MARINHEIRO(F) 829,6X908X11700,1 C/BENGALA EXP	UN	2	0	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X908X9363,2 C/BENGALA EXP
	39566	CJ ESCADA MARINHEIRO(F) 829,6X907,9X6664,4 C/BENGALA EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X908X9829,7 C/BENGALA EXP
	39950	CJ ESCADA MARINHEIRO(F) 829,6X742,6X9788,7 S/BENGALA EXP	UN	2	0	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X908,4X10294,8 C/BENGALA EXP
	39954	CJ ESCADA MARINHEIRO(F) 829,6X742,6X8538,8 S/BENGALA EXP	UN	2	0	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X908X10762,6 C/BENGALA EXP
	39955	CJ ESCADA MARINHEIRO(F) 829,6X742,6X9038,4 S/BENGALA EXP	UN	2	0	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X908X11234,4 C/BENGALA EXP
	39958	CJ ESCADA MARINHEIRO(F) 829,6X742,6X9538,8 S/BENGALA EXP	UN	2	0	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X908X11700,1 C/BENGALA EXP
	39959	CJ ESCADA MARINHEIRO(F) 829,6X742,6X10038,8 S/BENGALA EXP	UN	2	0	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X907,9X6664,4 C/BENGALA EXP
	39960	CJ ESCADA MARINHEIRO(F) 829,6X742,6X10538,8 S/BENGALA EXP	UN	2	0	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X742,6X9788,7 S/BENGALA EXP
	40529	CJ ESCADA MARINHEIRO(F) 829,6X909,4X9215,5 EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X742,6X8538,8 S/BENGALA EXP
	41017	CJ ESCADA MARINHEIRO(F) 829,6X907,9X6254,6 C/BENGALA EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X742,6X9038,4 S/BENGALA EXP
	41248	CJ ESCADA MARINHEIRO(F) 829,6X908X7401 C/BENGALA EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X742,6X9538,8 S/BENGALA EXP
	43634	CJ ESCADA MARINHEIRO(F) 829,6X1132,8X6232,9 C/ BENGALA ESP EXP	UN	2	2	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X742,6X10038,8 S/BENGALA EXP
	44052	CJ ESCADA MARINHEIRO(F) 829,6X994,9X9032,9 C/BENGALA ESP EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X742,6X10538,8 S/BENGALA EXP
	44194	CJ ESCADA MARINHEIRO(F) 829,6X981X14579,5 EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X909,4X9215,5 EXP
	44985	CJ ESCADA MARINHEIRO(F) 829,6X904X8125,1 C/BENGALA EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X907,9X6254,6 C/BENGALA EXP
	46868	CJ ESCADA MARINHEIRO(F) 829,6X743X2875,5 P300 EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X908X7401 C/BENGALA EXP
	52537	CJ ESCADA MARINHEIRO(F) 829,6X743X2720 P300 EXP	UN	2	2	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X1132,8X6232,9 C/ BENGALA ESP EXP
	54374	CJ ESCADA MARINHEIRO(F) 829,6X742,6X2816,2 P300 EXP	UN	2	2	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X994,9X9032,9 C/BENGALA ESP EXP
	57190	CJ ESCADA MARINHEIRO(F) 829,6X743X3722,8 P300 EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X981X14579,5 EXP
	57191	CJ ESCADA MARINHEIRO(F) 829,6X743,1X4872,8 P300 EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X904X8125,1 C/BENGALA EXP
	57192	CJ ESCADA MARINHEIRO(F) 829,6X743,1X6022,8 P300 EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X743X2875,5 P300 EXP
	57383	CJ ESCADA MARINHEIRO(F) 829,6X742,5X6074,8 P300 TP1 EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X743X2720 P300 EXP
	57388	CJ ESCADA MARINHEIRO(F) 829,6X742,5X4924,8 P300 TP1 EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X742,6X2816,2 P300 EXP
	57389	CJ ESCADA MARINHEIRO(F) 829,6X742,5X3774,8 P300 TP1 EXP	UN	2	1	NORMAL			ACESSORIOS GERAIS(F) PED.170 ETAPA-F GARANTIA
	57448	CJ ESCADA MARINHEIRO(F) 829,6X742,5X3852,8 P300 EXP	UN	2	2	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X743X3722,8 P300 EXP
	61980	CJ ESCADA MARINHEIRO(F) 1108,8X1008X5182,9 COM BENGALA EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X743,1X4872,8 P300 EXP
	62006	CJ ESCADA MARINHEIRO(F) 1549X1104,6X3661,4 COM BENGALA EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X743,1X6022,8 P300 EXP
	62007	CJ ESCADA MARINHEIRO(F) 1661,2X1008X5182,9 COM BENGALA EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X742,5X6074,8 P300 TP1 EXP
